GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1299745810,20260417,202604,2026,2026.2932,AUS,AUSTRALIA,AUS,,,,,,,,GOV,PRINCE,,,,,,GOV,,,0,043,043,04,1,2.8,8,1,8,-1.30548302872062,4,"Sydney Harbour, New South Wales, Australia",AS,AS02,5114,-33.8667,151.25,-1603141,4,"Sydney Harbour, New South Wales, Australia",AS,AS02,5114,-33.8667,151.25,-1603141,4,"Sydney Harbour, New South Wales, Australia",AS,AS02,5114,-33.8667,151.25,-1603141,20260417174500,http://www.femalefirst.co.uk/royal_family/meghan-duchess-sussex-says-lived-hard-life-public-eye-paid-event-1440886.html
1299745811,20260417,202604,2026,2026.2932,AUS,VICTORIA,AUS,,,,,,,,MED,MEDIA,,,,,,MED,,,1,110,110,11,3,-2.0,5,1,5,2.63157894736842,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260417174500,https://hayspost.com/posts/39e5ca75-770b-4710-8161-af767bdc498a
1299745812,20260417,202604,2026,2026.2932,AUS,AUSTRALIA,AUS,,,,,,,,bre,BRETON,,,bre,,,,,,0,046,046,04,1,7.0,2,1,2,-0.64724919093851,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260417174500,https://www.saltwire.com/cape-breton/cape-breton-teens-cancer-journey-eased-by-halifax-based-non-profit-accommodations
1299745813,20260417,202604,2026,2026.2932,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIAN,ARM,,,,,,,,0,043,043,04,1,2.8,6,1,6,-2.28531855955678,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,1,Armenia,AM,AM,,40,45,AM,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,20260417174500,https://armenianweekly.com/2026/04/17/anca-capitol-hill-briefing-warns-flawed-peace-process-creates-conditions-for-renewed-genocide/
1299745814,20260417,202604,2026,2026.2932,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,0,043,043,04,1,2.8,2,1,2,-2.28531855955678,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,1,Armenia,AM,AM,,40,45,AM,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,20260417174500,https://armenianweekly.com/2026/04/17/anca-capitol-hill-briefing-warns-flawed-peace-process-creates-conditions-for-renewed-genocide/
1299745815,20260417,202604,2026,2026.2932,AZE,AZERBAIJAN,AZE,,,,,,,,ARM,ARMENIAN,ARM,,,,,,,,0,043,043,04,1,2.8,2,1,2,-2.28531855955678,1,Armenia,AM,AM,,40,45,AM,1,Armenia,AM,AM,,40,45,AM,1,Armenia,AM,AM,,40,45,AM,20260417174500,https://armenianweekly.com/2026/04/17/anca-capitol-hill-briefing-warns-flawed-peace-process-creates-conditions-for-renewed-genocide/
1299745816,20260417,202604,2026,2026.2932,AZE,AZERBAIJANI,AZE,,,,,,,,TUR,TURKISH,TUR,,,,,,,,0,120,120,12,3,-4.0,3,1,3,-2.28531855955678,1,Armenia,AM,AM,,40,45,AM,1,Armenia,AM,AM,,40,45,AM,1,Armenia,AM,AM,,40,45,AM,20260417174500,https://armenianweekly.com/2026/04/17/anca-capitol-hill-briefing-warns-flawed-peace-process-creates-conditions-for-renewed-genocide/
1299745817,20260417,202604,2026,2026.2932,BEL,BELGIUM,BEL,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,051,051,05,1,3.4,2,1,2,4.36046511627907,1,Belgium,BE,BE,,50.833333,4,BE,1,Belgium,BE,BE,,50.833333,4,BE,1,Belgium,BE,BE,,50.833333,4,BE,20260417174500,https://abc7.com/post/more-waffles-encino-breakfast-spot-overflowing-most-important-meal-day-abc7-community-eats/18899295/
1299745818,20260417,202604,2026,2026.2932,BLZ,BELIZE,BLZ,,,,,,,,VENGOV,VENEZUELA,VEN,,,,,GOV,,,1,154,154,15,4,-7.2,2,1,2,-1.82992465016147,4,"Caribbean Sea, Belize (general), Belize",BH,BH00,,15,-75,-1149009,1,Venezuela,VE,VE,,8,-66,VE,4,"Mediterranean Sea, Oceans (general), Oceans",OS,OS00,,35,20,-121459,20260417174500,https://www.newsweek.com/uss-gerald-r-fords-300-days-at-sea-poses-challenges-for-us-11844346
1299745819,20260417,202604,2026,2026.2932,BRA,BRAZIL,BRA,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,061,061,06,2,6.4,2,1,2,1.44092219020173,1,United States,US,US,,39.828175,-98.5795,US,1,China,CH,CH,,35,105,CH,1,Brazil,BR,BR,,-10,-55,BR,20260417174500,https://timesofindia.indiatimes.com/business/india-business/india-supplies-40-of-us-smartphone-imports-replaces-china-report/articleshow/130337810.cms
1299745820,20260417,202604,2026,2026.2932,BRA,BRAZIL,BRA,,,,,,,,EDU,PROFESSOR,,,,,,EDU,,,1,040,040,04,1,1.0,1,1,1,-1.41843971631206,4,"Rio De Janeiro, Estado do Rio, Brazil",BR,BR21,9961,-22.9,-43.2333,-666610,4,"Rio De Janeiro, Estado do Rio, Brazil",BR,BR21,9961,-22.9,-43.2333,-666610,4,"Rio De Janeiro, Estado do Rio, Brazil",BR,BR21,9961,-22.9,-43.2333,-666610,20260417174500,https://www.scotusblog.com/2026/04/the-brazilian-federal-supreme-court/
1299745821,20260417,202604,2026,2026.2932,BRAEDU,BRAZIL,BRA,,,,,EDU,,,,,,,,,,,,,1,040,040,04,1,1.0,1,1,1,-1.41843971631206,4,"Rio De Janeiro, Estado do Rio, Brazil",BR,BR21,9961,-22.9,-43.2333,-666610,0,,,,,,,,4,"Rio De Janeiro, Estado do Rio, Brazil",BR,BR21,9961,-22.9,-43.2333,-666610,20260417174500,https://www.scotusblog.com/2026/04/the-brazilian-federal-supreme-court/
1299745822,20260417,202604,2026,2026.2932,BUS,COMPANIES,,,,,,BUS,,,,,,,,,,,,,1,010,010,01,1,0.0,3,1,3,-1.29032258064516,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260417174500,https://finance.yahoo.com/sectors/technology/articles/chinese-fabs-import-record-volumes-143801608.html
1299745823,20260417,202604,2026,2026.2932,BUS,BOSS,,,,,,BUS,,,,,,,,,,,,,1,013,013,01,1,0.4,5,1,5,-3.26340326340326,1,Mexico,MX,MX,,23,-102,MX,0,,,,,,,,1,Mexico,MX,MX,,23,-102,MX,20260417174500,https://www.dailystar.co.uk/news/latest-news/bonnie-blue-not-shy-putting-37033994
1299745824,20260417,202604,2026,2026.2932,BUS,SHOP OWNER,,,,,,BUS,,,,,,,,,,,,,0,020,020,02,1,3.0,2,1,2,2.46045694200352,4,"Bayanihan, Quezon City, Philippines",RP,RPF2,24210,14.6073,121.071,10584920,0,,,,,,,,4,"Bayanihan, Quezon City, Philippines",RP,RPF2,24210,14.6073,121.071,10584920,20260417174500,https://atholdailynews.com/2026/04/17/athol-couple-delivers-55-bikes-to-maryland-nonprofit-continues-mission/
1299745825,20260417,202604,2026,2026.2932,BUS,SHOP OWNER,,,,,,BUS,,,,,,,,,,,,,0,020,020,02,1,3.0,4,1,4,2.46045694200352,4,"Bayanihan, Quezon City, Philippines",RP,RPF2,24210,14.6073,121.071,10584920,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260417174500,https://atholdailynews.com/2026/04/17/athol-couple-delivers-55-bikes-to-maryland-nonprofit-continues-mission/
1299745826,20260417,202604,2026,2026.2932,BUS,SHOP OWNER,,,,,,BUS,,,,,,,,,,,,,0,020,020,02,1,3.0,4,1,4,2.46045694200352,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,0,,,,,,,,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260417174500,https://atholdailynews.com/2026/04/17/athol-couple-delivers-55-bikes-to-maryland-nonprofit-continues-mission/
1299745827,20260417,202604,2026,2026.2932,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,0,031,031,03,1,5.2,6,1,6,-2.88065843621399,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260417174500,https://www.techradar.com/pro/go-to-hell-bernie-sanders-unites-labor-leaders-in-huge-push-for-ai-protections-and-a-halt-to-data-center-construction-growing-national-anti-data-center-sentiment-results-in-protests-bans-and-project-cancellations
1299745828,20260417,202604,2026,2026.2932,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,0,040,040,04,1,1.0,3,1,3,1.05263157894737,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,0,,,,,,,,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,20260417174500,https://variety.com/2026/tv/news/ryan-serhant-the-broker-age-1236724283/
1299745829,20260417,202604,2026,2026.2932,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,046,046,04,1,7.0,15,2,15,0.197848335119103,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,0,,,,,,,,4,"Amsterdam, Noord-Holland, Netherlands",NL,NL07,22373,52.35,4.91667,-2140479,20260417174500,http://www.prnewswire.com/news-releases/statement-from-oci-global-302746114.html
1299745830,20260417,202604,2026,2026.2932,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,050,050,05,1,3.5,10,1,10,5.32994923857868,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,0,,,,,,,,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,20260417174500,https://www.fonearena.com/blog/480393/asus-drop-zone-22-more-stores-india.html
1299745831,20260417,202604,2026,2026.2932,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,1.6548463356974,4,"Mercato, Campania, Italy",IT,IT04,18333,40.7167,14.9333,-121578,0,,,,,,,,4,"Mercato, Campania, Italy",IT,IT04,18333,40.7167,14.9333,-121578,20260417174500,https://www.miaminewtimes.com/food-drink/casa-tua-brings-its-italian-marketplace-to-wynwood-40539789/
1299745832,20260417,202604,2026,2026.2932,BUS,INDUSTRY,,,,,,BUS,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,6.06281957633309,3,"Fashion Institute Of Technology, New York, United States",US,USNY,NY061,40.7478,-73.9953,2083029,0,,,,,,,,3,"Fashion Institute Of Technology, New York, United States",US,USNY,,40.7478,-73.9953,2083029,20260417174500,https://wwd.com/fashion-news/fashion-features/fgi-rising-star-awards-2026-winners-mindy-grossman-1238920051/
1299745833,20260417,202604,2026,2026.2932,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,051,051,05,1,3.4,3,1,3,1.6548463356974,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,0,,,,,,,,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260417174500,https://www.miaminewtimes.com/food-drink/casa-tua-brings-its-italian-marketplace-to-wynwood-40539789/
1299745834,20260417,202604,2026,2026.2932,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,080,080,08,2,5.0,10,1,10,2.29591836734694,4,"Mamit, Mizoram, India",IN,IN31,70202,23.9333,92.4833,-2103587,0,,,,,,,,4,"Mamit, Mizoram, India",IN,IN31,70202,23.9333,92.4833,-2103587,20260417174500,https://www.newkerala.com/news/a/mizoram-guv-stresses-border-infrastructure-flags-off-ambulance-327.htm
1299745835,20260417,202604,2026,2026.2932,BUS,PRODUCER,,,,,,BUS,,,,,,,,,,,,,0,110,110,11,3,-2.0,10,1,10,-5.17711171662125,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,0,,,,,,,,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,20260417174500,https://www.wlj.net/federal-judge-rejects-settlement-in-ok-poultry-waste-case/
1299745836,20260417,202604,2026,2026.2932,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,1,172,172,17,4,-5.0,10,1,10,-9.01639344262295,3,"Salina Police Department, Kansas, United States",US,USKS,KS169,38.8446,-97.614,2503995,0,,,,,,,,3,"Salina Police Department, Kansas, United States",US,USKS,,38.8446,-97.614,2503995,20260417174500,https://salinapost.com/posts/728ffb1c-d733-4c98-b240-dc3414292ca0
1299745837,20260417,202604,2026,2026.2932,BUS,TRADER,,,,,,BUS,,,AGR,FARMER,,,,,,AGR,,,1,061,061,06,2,6.4,2,1,2,-1.78970917225951,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260417174500,https://www.marketscreener.com/news/us-buyers-redirect-imported-fertilizer-overseas-as-iran-war-drives-up-global-prices-ce7e50d3d98df725
1299745838,20260417,202604,2026,2026.2932,BUS,TRADER,,,,,,BUS,,,AGR,FARMER,,,,,,AGR,,,1,061,061,06,2,6.4,8,1,8,-1.78970917225951,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,20260417174500,https://www.marketscreener.com/news/us-buyers-redirect-imported-fertilizer-overseas-as-iran-war-drives-up-global-prices-ce7e50d3d98df725
1299745839,20260417,202604,2026,2026.2932,BUS,COMPANIES,,,,,,BUS,,,CHN,CHINA,CHN,,,,,,,,1,010,010,01,1,0.0,1,1,1,-1.29032258064516,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260417174500,https://finance.yahoo.com/sectors/technology/articles/chinese-fabs-import-record-volumes-143801608.html
1299745840,20260417,202604,2026,2026.2932,BUS,COMPANIES,,,,,,BUS,,,CHN,CHINA,CHN,,,,,,,,1,010,010,01,1,0.0,1,1,1,-1.29032258064516,4,"Hua Hong, Hubei, China",CH,CH12,13160,29.5126,114.255,11068361,1,Netherlands,NL,NL,,52.5,5.75,NL,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260417174500,https://finance.yahoo.com/sectors/technology/articles/chinese-fabs-import-record-volumes-143801608.html
1299745841,20260417,202604,2026,2026.2932,BUS,INDUSTRY,,,,,,BUS,,,CVL,COMMUNITY,,,,,,CVL,,,0,051,051,05,1,3.4,6,1,6,2.29226361031519,3,"Port Huron, Michigan, United States",US,USMI,MI147,42.9709,-82.4249,1624839,3,"Port Huron, Michigan, United States",US,USMI,,42.9709,-82.4249,1624839,3,"Port Huron, Michigan, United States",US,USMI,,42.9709,-82.4249,1624839,20260417174500,https://www.wxyz.com/news/iconic-project-hail-mary-sweater-is-from-this-family-owned-michigan-company
1299745842,20260417,202604,2026,2026.2932,BUS,PRODUCER,,,,,,BUS,,,CVL,SETTLEMENT,,,,,,CVL,,,0,130,130,13,3,-4.4,5,1,5,-5.17711171662125,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,2,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,20260417174500,https://www.wlj.net/federal-judge-rejects-settlement-in-ok-poultry-waste-case/
1299745843,20260417,202604,2026,2026.2932,BUS,PRODUCER,,,,,,BUS,,,ELI,ACTOR,,,,,,ELI,,,1,010,010,01,1,0.0,5,1,5,8.71143375680581,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20260417174500,https://www.newkerala.com/news/a/bigg-boss-fame-avinash-mishra-eisha-singh-come-555.htm
1299745844,20260417,202604,2026,2026.2932,BUS,COMPANIES,,,,,,BUS,,,GOVMED,REGULATOR,,,,,,GOV,MED,,1,010,010,01,1,0.0,10,1,10,-5,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260417174500,https://www.marketscreener.com/news/spanish-regulator-probes-major-energy-firms-over-historic-blackout-ce7e50d3d98bf023
1299745845,20260417,202604,2026,2026.2932,BUS,EMPLOYER,,,,,,BUS,,,LAB,WORKER,,,,,,LAB,,,0,020,020,02,1,3.0,5,1,5,-1.38888888888889,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260417174500,https://www.wastedive.com/news/osha-extends-heat-emphasis-program-safety-construction/817809/
1299745846,20260417,202604,2026,2026.2932,BUS,AIRLINE,,,,,,BUS,,,NGA,NIGERIA,NGA,,,,,,,,0,042,042,04,1,1.9,5,1,5,-2.65712825753705,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,20260417174500,https://www.riotimesonline.com/africa-pulse-airlines-shutdown-meyer-us-djibouti/
1299745847,20260417,202604,2026,2026.2932,BUS,TANKER,,,,,,BUS,,,NGA,NIGERIAN,NGA,,,,,,,,1,0841,084,08,2,7.0,5,1,5,-3.54767184035477,4,"Mubi, Adamawa, Nigeria",NI,NI35,191101,10.2676,13.2644,-2019996,4,"Mubi, Adamawa, Nigeria",NI,NI35,191101,10.2676,13.2644,-2019996,4,"Mubi, Adamawa, Nigeria",NI,NI35,191101,10.2676,13.2644,-2019996,20260417174500,https://dailypost.ng/2026/04/17/customs-intercepts-n93m-worth-of-petrol-in-adamawa/
1299745848,20260417,202604,2026,2026.2932,BUS,TANKER,,,,,,BUS,,,NGA,NIGERIAN,NGA,,,,,,,,1,0841,084,08,2,7.0,3,1,3,-3.54767184035477,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260417174500,https://dailypost.ng/2026/04/17/customs-intercepts-n93m-worth-of-petrol-in-adamawa/
1299745849,20260417,202604,2026,2026.2932,BUS,OILER,,,,,,BUS,,,SGP,SINGAPORE,SGP,,,,,,,,0,042,042,04,1,1.9,1,1,1,-1.82992465016147,1,Oman,MU,MU,,21,57,MU,1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,20260417174500,https://www.newsweek.com/uss-gerald-r-fords-300-days-at-sea-poses-challenges-for-us-11844346
1299745850,20260417,202604,2026,2026.2932,BUS,OILER,,,,,,BUS,,,SGP,SINGAPORE,SGP,,,,,,,,0,042,042,04,1,1.9,1,1,1,-1.82992465016147,1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,20260417174500,https://www.newsweek.com/uss-gerald-r-fords-300-days-at-sea-poses-challenges-for-us-11844346
1299745851,20260417,202604,2026,2026.2932,BUS,BUSINESS,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,0,040,040,04,1,1.0,2,1,2,1.05263157894737,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,20260417174500,https://variety.com/2026/tv/news/ryan-serhant-the-broker-age-1236724283/
1299745852,20260417,202604,2026,2026.2932,BUS,INDUSTRY,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,0,043,043,04,1,2.8,1,1,1,-4.70219435736677,3,"Milpitas, California, United States",US,USCA,CA085,37.4283,-121.907,1659759,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260417174500,https://www.record-bee.com/2026/04/17/prop-64-at-10-why-the-illicit-cannabis-market-still-dominates-in-california/
1299745853,20260417,202604,2026,2026.2932,CAN,ALBERTA,CAN,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,2,1,2,4.81171548117155,4,"Peace River, Alberta, Canada",CA,CA01,154724,56.2333,-117.283,-571025,0,,,,,,,,4,"Peace River, Alberta, Canada",CA,CA01,154724,56.2333,-117.283,-571025,20260417174500,https://www.mitchelladvocate.com:443/news/local-news/bruce-power-advising-alberta-nuclear-developer-seeking-licence
1299745854,20260417,202604,2026,2026.2932,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,6,1,6,2.44897959183674,4,"Sarnia, Ontario, Canada",CA,CA08,12661,42.9667,-82.4,-573205,0,,,,,,,,4,"Sarnia, Ontario, Canada",CA,CA08,12661,42.9667,-82.4,-573205,20260417174500,https://www.theobserver.ca:443/news/local-news/go-transit-service-is-returning-to-stratford
1299745855,20260417,202604,2026,2026.2932,CAN,CANADA,CAN,,,,,,,,CANEDU,OTTAWA,CAN,,,,,EDU,,,0,010,010,01,1,0.0,12,6,12,-1.18988775914019,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260417174500,https://www.mitchelladvocate.com:443/news/canada/evolution-transgender-care-doctor
1299745856,20260417,202604,2026,2026.2932,CAN,OTTAWA,CAN,,,,,,,,CANHLH,CANADA,CAN,,,,,HLH,,,1,010,010,01,1,0.0,12,6,12,-1.18988775914019,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260417174500,https://www.mitchelladvocate.com:443/news/canada/evolution-transgender-care-doctor
1299745857,20260417,202604,2026,2026.2932,CAN,ALBERTA,CAN,,,,,,,,GOVBUS,TRADE OFFICIAL,,,,,,GOV,BUS,,0,010,010,01,1,0.0,6,1,6,1.12359550561798,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20260417174500,https://www.cbc.ca/news/canada/calgary/alberta-montana-daniel-zolnikov-nathan-neudorf-9.7168142
1299745858,20260417,202604,2026,2026.2932,CAN,ALBERTA,CAN,,,,,,,,GOVBUS,TRADE OFFICIAL,,,,,,GOV,BUS,,0,010,010,01,1,0.0,2,1,2,1.12359550561798,1,United Kingdom,UK,UK,,54,-4,UK,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20260417174500,https://www.cbc.ca/news/canada/calgary/alberta-montana-daniel-zolnikov-nathan-neudorf-9.7168142
1299745859,20260417,202604,2026,2026.2932,CAN,ALBERTA,CAN,,,,,,,,GOVBUS,TRADE OFFICIAL,,,,,,GOV,BUS,,0,010,010,01,1,0.0,2,1,2,1.12359550561798,1,United Kingdom,UK,UK,,54,-4,UK,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,1,United Kingdom,UK,UK,,54,-4,UK,20260417174500,https://www.cbc.ca/news/canada/calgary/alberta-montana-daniel-zolnikov-nathan-neudorf-9.7168142
1299745860,20260417,202604,2026,2026.2932,CAN,OTTAWA,CAN,,,,,,,,IGOUNO,UNITED NATIONS,,UNO,,,,IGO,,,1,020,020,02,1,3.0,2,1,2,1.0498687664042,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260417174500,https://www.brandonsun.com/lifestyles/2026/04/17/canadas-emissions-reductions-slowed-in-2024-federal-data-shows
1299745861,20260417,202604,2026,2026.2932,CAN,CANADA,CAN,,,,,,,,MED,COLUMNIST,,,,,,MED,,,0,010,010,01,1,0.0,12,6,12,-1.18988775914019,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260417174500,https://www.mitchelladvocate.com:443/news/canada/evolution-transgender-care-doctor
1299745862,20260417,202604,2026,2026.2932,CAN,ALBERTA,CAN,,,,,,,,USA,MONTANA,USA,,,,,,,,1,016,016,01,1,-2.0,1,1,1,1.12359550561798,1,Canada,CA,CA,,60,-96,CA,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,1,Canada,CA,CA,,60,-96,CA,20260417174500,https://www.cbc.ca/news/canada/calgary/alberta-montana-daniel-zolnikov-nathan-neudorf-9.7168142
1299745863,20260417,202604,2026,2026.2932,CAN,ALBERTA,CAN,,,,,,,,USA,MONTANA,USA,,,,,,,,1,016,016,01,1,-2.0,1,1,1,1.12359550561798,1,Canada,CA,CA,,60,-96,CA,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20260417174500,https://www.cbc.ca/news/canada/calgary/alberta-montana-daniel-zolnikov-nathan-neudorf-9.7168142
1299745864,20260417,202604,2026,2026.2932,CAN,ALBERTA,CAN,,,,,,,,USA,MONTANA,USA,,,,,,,,1,016,016,01,1,-2.0,3,1,3,1.12359550561798,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20260417174500,https://www.cbc.ca/news/canada/calgary/alberta-montana-daniel-zolnikov-nathan-neudorf-9.7168142
