GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1313155888,20260711,202607,2026,2026.5233,CRM,GANG,,,,,,CRM,,,USA,UNITED STATES,USA,,,,,,,,0,080,080,08,2,5.0,6,1,6,-6.79468242245199,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260711153000,https://www.ibtimes.co.uk/jared-kushner-albanian-resort-investigation-1808133
1313155889,20260711,202607,2026,2026.5233,CRMJUD,CRIMINAL,,,,,,CRM,JUD,,,,,,,,,,,,1,112,112,11,3,-2.0,6,1,6,-12.4721603563475,3,"Seminole County, Florida, United States",US,USFL,FL117,28.7086,-81.2081,303665,0,,,,,,,,3,"Seminole County, Florida, United States",US,USFL,,28.7086,-81.2081,303665,20260711153000,https://mynews13.com:443/fl/orlando/news/2026/07/10/man-charged-in-casselberry-crash-that-killed-ucf-professor-brother-faced-a-judge
1313155890,20260711,202607,2026,2026.5233,CRMJUD,CRIMINAL,,,,,,CRM,JUD,,COP,PRISON,,,,,,COP,,,1,112,112,11,3,-2.0,6,1,6,-12.4721603563475,3,"Seminole County, Florida, United States",US,USFL,FL117,28.7086,-81.2081,303665,3,"Seminole County, Florida, United States",US,USFL,,28.7086,-81.2081,303665,3,"Seminole County, Florida, United States",US,USFL,,28.7086,-81.2081,303665,20260711153000,https://mynews13.com:443/fl/orlando/news/2026/07/10/man-charged-in-casselberry-crash-that-killed-ucf-professor-brother-faced-a-judge
1313155891,20260711,202607,2026,2026.5233,CRMJUD,CRIMINAL,,,,,,CRM,JUD,,COP,PRISON,,,,,,COP,,,1,112,112,11,3,-2.0,4,1,4,-12.4721603563475,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260711153000,https://mynews13.com:443/fl/orlando/news/2026/07/10/man-charged-in-casselberry-crash-that-killed-ucf-professor-brother-faced-a-judge
1313155892,20260711,202607,2026,2026.5233,CRMJUD,CRIMINAL,,,,,,CRM,JUD,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-12.4721603563475,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260711153000,https://mynews13.com:443/fl/orlando/news/2026/07/10/man-charged-in-casselberry-crash-that-killed-ucf-professor-brother-faced-a-judge
1313155893,20260711,202607,2026,2026.5233,CRMJUD,CRIMINAL,,,,,,CRM,JUD,,USAJUD,UNITED STATES,USA,,,,,JUD,,,1,112,112,11,3,-2.0,2,1,2,-12.4721603563475,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260711153000,https://mynews13.com:443/fl/orlando/news/2026/07/10/man-charged-in-casselberry-crash-that-killed-ucf-professor-brother-faced-a-judge
1313155894,20260711,202607,2026,2026.5233,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,2.33050847457627,4,"Bailieborough, Cavan, Ireland",EI,EI02,18300,53.9167,-6.96667,-1500323,0,,,,,,,,4,"Bailieborough, Cavan, Ireland",EI,EI02,18300,53.9167,-6.96667,-1500323,20260711153000,https://www.anglocelt.ie/2026/07/11/busy-first-year-for-the-bridewell/
1313155895,20260711,202607,2026,2026.5233,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,-7.0731707317073,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,0,,,,,,,,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,20260711153000,https://blueprint.ng/lagos-police-smash-cult-gang-arrest-5-suspects-recover-weapons-hard-drugs/
1313155896,20260711,202607,2026,2026.5233,CVL,SCIENTIST,,,,,,CVL,,,,,,,,,,,,,1,010,010,01,1,0.0,20,1,10,-6.25,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260711153000,https://www.thenews.com.pk/latest/1408808-a-dead-whale-can-feed-marine-life-for-nearly-100-years-57-chars
1313155897,20260711,202607,2026,2026.5233,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,017,017,01,1,0.0,2,1,2,2.33050847457627,4,"Bailieborough, Cavan, Ireland",EI,EI02,18300,53.9167,-6.96667,-1500323,0,,,,,,,,4,"Bailieborough, Cavan, Ireland",EI,EI02,18300,53.9167,-6.96667,-1500323,20260711153000,https://www.anglocelt.ie/2026/07/11/busy-first-year-for-the-bridewell/
1313155898,20260711,202607,2026,2026.5233,CVL,VOTER,,,,,,CVL,,,,,,,,,,,,,1,018,018,01,1,3.4,12,1,12,0.39920159680638,3,"Pine Hills, Florida, United States",US,USFL,FL095,28.5578,-81.4534,288851,0,,,,,,,,3,"Pine Hills, Florida, United States",US,USFL,,28.5578,-81.4534,288851,20260711153000,https://mynews13.com/fl/orlando/news/2026/07/10/pine-hills-hob-nob--straw-poll-educates-voterscandidates-ahead-of-august-primary
1313155899,20260711,202607,2026,2026.5233,CVL,VOTER,,,,,,CVL,,,,,,,,,,,,,1,018,018,01,1,3.4,4,1,4,0.39920159680638,3,"Orange County, Florida, United States",US,USFL,FL095,28.4586,-81.2915,295750,0,,,,,,,,3,"Orange County, Florida, United States",US,USFL,,28.4586,-81.2915,295750,20260711153000,https://mynews13.com/fl/orlando/news/2026/07/10/pine-hills-hob-nob--straw-poll-educates-voterscandidates-ahead-of-august-primary
1313155900,20260711,202607,2026,2026.5233,CVL,VOTER,,,,,,CVL,,,,,,,,,,,,,1,018,018,01,1,3.4,4,1,4,0.39920159680638,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260711153000,https://mynews13.com/fl/orlando/news/2026/07/10/pine-hills-hob-nob--straw-poll-educates-voterscandidates-ahead-of-august-primary
1313155901,20260711,202607,2026,2026.5233,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,0,0214,021,02,1,3.4,5,1,5,2.92164674634794,1,Dominica,DO,DO,,15.5,-61.333333,DO,0,,,,,,,,1,Dominica,DO,DO,,15.5,-61.333333,DO,20260711153000,https://www.unitaid.eu/roseau-inmate-q8te.html
1313155902,20260711,202607,2026,2026.5233,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,043,043,04,1,2.8,18,1,10,2.33050847457627,4,"Bailieborough, Cavan, Ireland",EI,EI02,18300,53.9167,-6.96667,-1500323,0,,,,,,,,4,"Bailieborough, Cavan, Ireland",EI,EI02,18300,53.9167,-6.96667,-1500323,20260711153000,https://www.anglocelt.ie/2026/07/11/busy-first-year-for-the-bridewell/
1313155903,20260711,202607,2026,2026.5233,CVL,POPULATION,,,,,,CVL,,,,,,,,,,,,,0,073,073,07,2,7.4,10,1,10,-2.67916945746819,4,"Buhari, Kano, Nigeria",NI,NI29,191078,11.4148,8.25082,-2008713,0,,,,,,,,4,"Buhari, Kano, Nigeria",NI,NI29,191078,11.4148,8.25082,-2008713,20260711153000,https://blueprint.ng/nigerias-population-truly-how-many-are-we/
1313155904,20260711,202607,2026,2026.5233,CVL,ENGINEER,,,,,,CVL,,,,,,,,,,,,,0,080,080,08,2,5.0,6,1,6,-2.711157455683,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260711153000,https://vancouversun.com:443/news/local-news/sea-to-sky
1313155905,20260711,202607,2026,2026.5233,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,0,101,101,10,3,-5.0,5,1,5,-8.94409937888199,3,"Salem County, New Jersey, United States",US,USNJ,NJ033,39.5668,-75.3163,882233,0,,,,,,,,3,"Salem County, New Jersey, United States",US,USNJ,,39.5668,-75.3163,882233,20260711153000,https://www.ibtimes.co.uk/new-jersey-k9-sergeant-charged-police-dogs-die-hot-car-1808112
1313155906,20260711,202607,2026,2026.5233,CVL,CIVILIAN,,,,,,CVL,,,,,,,,,,,,,0,180,180,18,4,-9.0,5,1,5,-9.17678812415651,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,0,,,,,,,,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260711153000,https://www.kyivpost.com/opinion/80060
1313155907,20260711,202607,2026,2026.5233,CVL,CIVILIAN,,,,,,CVL,,,,,,,,,,,,,0,195,195,19,4,-10.0,5,1,5,-9.17678812415651,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,0,,,,,,,,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260711153000,https://www.kyivpost.com/opinion/80060
1313155908,20260711,202607,2026,2026.5233,CVL,VILLAGE,,,,,,CVL,,,AGR,FARMER,,,,,,AGR,,,1,110,110,11,3,-2.0,20,1,10,-0.583090379008739,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260711153000,https://www.somersetlive.co.uk/news/somerset-news/village-backlash-somerset-farmer-plans-11054712
1313155909,20260711,202607,2026,2026.5233,CVL,NEIGHBORHOOD,,,,,,CVL,,,BUS,BUSINESS,,,,,,BUS,,,1,042,042,04,1,1.9,3,1,3,-1.39230139230139,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260711153000,https://www.ynetnews.com/article/s1bvao1efe
1313155910,20260711,202607,2026,2026.5233,CVL,CITIZEN,,,,,,CVL,,,CAN,CANADIAN,CAN,,,,,,,,0,051,051,05,1,3.4,2,1,2,6.89655172413793,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260711153000,https://lethbridgeherald.com/news/lethbridge-news/2026/07/11/what-it-means-to-be-canadian/
1313155911,20260711,202607,2026,2026.5233,CVL,RESIDENTS,,,,,,CVL,,,COP,POLICE,,,,,,COP,,,0,020,020,02,1,3.0,5,1,5,-7.0731707317073,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,20260711153000,https://blueprint.ng/lagos-police-smash-cult-gang-arrest-5-suspects-recover-weapons-hard-drugs/
1313155912,20260711,202607,2026,2026.5233,CVL,RESIDENTS,,,,,,CVL,,,DMA,ROSEAU,DMA,,,,,,,,0,010,010,01,1,0.0,5,1,5,2.92164674634794,1,Dominica,DO,DO,,15.5,-61.333333,DO,1,Dominica,DO,DO,,15.5,-61.333333,DO,1,Dominica,DO,DO,,15.5,-61.333333,DO,20260711153000,https://www.unitaid.eu/roseau-inmate-q8te.html
1313155913,20260711,202607,2026,2026.5233,CVL,RESIDENTS,,,,,,CVL,,,DMA,ROSEAU,DMA,,,,,,,,0,0214,021,02,1,3.4,5,1,5,2.92164674634794,1,Dominica,DO,DO,,15.5,-61.333333,DO,1,Dominica,DO,DO,,15.5,-61.333333,DO,1,Dominica,DO,DO,,15.5,-61.333333,DO,20260711153000,https://www.unitaid.eu/roseau-inmate-q8te.html
1313155914,20260711,202607,2026,2026.5233,CVL,ENGINEER,,,,,,CVL,,,EDU,PROFESSOR,,,,,,EDU,,,0,060,060,06,2,6.0,6,1,6,-2.711157455683,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260711153000,https://vancouversun.com:443/news/local-news/sea-to-sky
1313155915,20260711,202607,2026,2026.5233,CVL,VOTER,,,,,,CVL,,,EUR,EUROPEAN,EUR,,,,,,,,0,190,190,19,4,-10.0,5,1,5,-3.4074074074074,4,"Ballsbridge, Dublin City, Ireland",EI,EI33,18288,53.3303,-6.23056,-1500434,4,"Ballsbridge, Dublin City, Ireland",EI,EI33,18288,53.3303,-6.23056,-1500434,4,"Ballsbridge, Dublin City, Ireland",EI,EI33,18288,53.3303,-6.23056,-1500434,20260711153000,https://www.irishmirror.ie/news/irish-news/politics/ireland-faced-several-major-ransomware-37415611
1313155916,20260711,202607,2026,2026.5233,CVL,VOTER,,,,,,CVL,,,GOVMED,PUBLIC SECTOR,,,,,,GOV,MED,,0,190,190,19,4,-10.0,5,1,5,-3.4074074074074,4,"Ballsbridge, Dublin City, Ireland",EI,EI33,18288,53.3303,-6.23056,-1500434,4,"Ballsbridge, Dublin City, Ireland",EI,EI33,18288,53.3303,-6.23056,-1500434,4,"Ballsbridge, Dublin City, Ireland",EI,EI33,18288,53.3303,-6.23056,-1500434,20260711153000,https://www.irishmirror.ie/news/irish-news/politics/ireland-faced-several-major-ransomware-37415611
1313155917,20260711,202607,2026,2026.5233,CVL,POPULATION,,,,,,CVL,,,IGOUNO,UNITED NATIONS,,UNO,,,,IGO,,,0,043,043,04,1,2.8,10,1,10,-2.67916945746819,4,"Buhari, Kano, Nigeria",NI,NI29,191078,11.4148,8.25082,-2008713,4,"Buhari, Kano, Nigeria",NI,NI29,191078,11.4148,8.25082,-2008713,4,"Buhari, Kano, Nigeria",NI,NI29,191078,11.4148,8.25082,-2008713,20260711153000,https://blueprint.ng/nigerias-population-truly-how-many-are-we/
1313155918,20260711,202607,2026,2026.5233,CVL,COMMUNITY,,,,,,CVL,,,IRL,IRISH,IRL,,,,,,,,1,043,043,04,1,2.8,8,1,8,2.33050847457627,4,"Bailieborough, Cavan, Ireland",EI,EI02,18300,53.9167,-6.96667,-1500323,4,"Bailieborough, Cavan, Ireland",EI,EI02,18300,53.9167,-6.96667,-1500323,4,"Bailieborough, Cavan, Ireland",EI,EI02,18300,53.9167,-6.96667,-1500323,20260711153000,https://www.anglocelt.ie/2026/07/11/busy-first-year-for-the-bridewell/
1313155919,20260711,202607,2026,2026.5233,CVL,POPULATION,,,,,,CVL,,,NGA,NIGERIA,NGA,,,,,,,,0,010,010,01,1,0.0,5,1,5,-2.67916945746819,4,"Buhari, Kano, Nigeria",NI,NI29,191078,11.4148,8.25082,-2008713,4,"Buhari, Kano, Nigeria",NI,NI29,191078,11.4148,8.25082,-2008713,4,"Buhari, Kano, Nigeria",NI,NI29,191078,11.4148,8.25082,-2008713,20260711153000,https://blueprint.ng/nigerias-population-truly-how-many-are-we/
1313155920,20260711,202607,2026,2026.5233,CVL,POPULATION,,,,,,CVL,,,NGA,NIGERIA,NGA,,,,,,,,1,190,190,19,4,-10.0,8,1,8,5.13833992094861,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260711153000,https://blueprint.ng/11m-adolescents-face-mental-health-disorders-in-nigeria-experts/
1313155921,20260711,202607,2026,2026.5233,CVL,RESIDENTS,,,,,,CVL,,,RUS,RUSSIA,RUS,,,,,,,,0,051,051,05,1,3.4,2,1,2,-3.17518248175182,4,"Balaklava, Sevastopol', Misto, Ukraine",UP,UP20,28553,44.5143,33.6001,-1034856,4,"Balaklava, Sevastopol', Misto, Ukraine",UP,UP20,28553,44.5143,33.6001,-1034856,4,"Balaklava, Sevastopol', Misto, Ukraine",UP,UP20,28553,44.5143,33.6001,-1034856,20260711153000,https://www.kyivpost.com/opinion/80046
1313155922,20260711,202607,2026,2026.5233,CVL,RESIDENTS,,,,,,CVL,,,RUS,RUSSIA,RUS,,,,,,,,0,051,051,05,1,3.4,8,1,8,-3.17518248175182,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260711153000,https://www.kyivpost.com/opinion/80046
1313155923,20260711,202607,2026,2026.5233,CVL,COMMUNITY,,,,,,CVL,,,USA,UNITED STATES,USA,,,,,,,,1,020,020,02,1,3.0,2,1,2,-1.14503816793893,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260711153000,https://www.gillettenewsrecord.com/news/local/article_8134ccee-d910-49c0-8803-1cc390658581.html
1313155924,20260711,202607,2026,2026.5233,CVL,VOTER,,,,,,CVL,,,USA,UNITED STATES,USA,,,,,,,,1,040,040,04,1,1.0,4,1,4,0.39920159680638,3,"Pine Hills, Florida, United States",US,USFL,FL095,28.5578,-81.4534,288851,3,"Orange County, Florida, United States",US,USFL,,28.4586,-81.2915,295750,3,"Pine Hills, Florida, United States",US,USFL,,28.5578,-81.4534,288851,20260711153000,https://mynews13.com/fl/orlando/news/2026/07/10/pine-hills-hob-nob--straw-poll-educates-voterscandidates-ahead-of-august-primary
1313155925,20260711,202607,2026,2026.5233,CVL,COMMUNITY,,,,,,CVL,,,USA,HOUSTON,USA,,,,,,,,1,042,042,04,1,1.9,7,1,7,-3.61445783132531,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20260711153000,https://www.click2houston.com/news/local/2026/07/11/labor-community-leaders-gather-in-houston-to-mourn-lorenzo-salgado-araujo/
1313155926,20260711,202607,2026,2026.5233,CVL,COMMUNITY,,,,,,CVL,,,USAELI,UNITED STATES,USA,,,,,ELI,,,1,020,020,02,1,3.0,2,1,2,-1.14503816793893,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260711153000,https://www.gillettenewsrecord.com/news/local/article_8134ccee-d910-49c0-8803-1cc390658581.html
1313155927,20260711,202607,2026,2026.5233,CVL,TOURIST,,,,,,CVL,,,VNMGOV,VIETNAMESE,VNM,,,,,GOV,,,1,046,046,04,1,7.0,2,1,2,-3.82352941176471,4,"Phu Quoc, Ki?n Giang, Vietnam, Republic Of",VM,VM21,32401,10.2167,103.967,-3726177,4,"Phu Quoc, Ki?n Giang, Vietnam, Republic Of",VM,VM21,32401,10.2167,103.967,-3726177,4,"Phu Quoc, Ki?n Giang, Vietnam, Republic Of",VM,VM21,32401,10.2167,103.967,-3726177,20260711153000,http://www.malaysiasun.com/news/279180883/extremely-saddened-pm-modi-condoles-loss-of-lives-in-vietnam-boat-capsize-carrying-indian-tourists
1313155928,20260711,202607,2026,2026.5233,DEU,BERLIN,DEU,,,,,,,,COP,TROOPER,,,,,,COP,,,1,060,060,06,2,6.0,1,1,1,-2.56410256410257,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,20260711153000,https://www.boston.com/news/local-news/2026/07/11/motorcyclist-missing-since-july-4-found-dead-in-nh/
1313155929,20260711,202607,2026,2026.5233,DEU,BERLIN,DEU,,,,,,,,COP,TROOPER,,,,,,COP,,,1,060,060,06,2,6.0,1,1,1,-2.56410256410257,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,3,"Shelburne Fire Department, New Hampshire, United States",US,USNH,,44.4026,-71.0786,2605080,3,"Shelburne Fire Department, New Hampshire, United States",US,USNH,,44.4026,-71.0786,2605080,20260711153000,https://www.boston.com/news/local-news/2026/07/11/motorcyclist-missing-since-july-4-found-dead-in-nh/
1313155930,20260711,202607,2026,2026.5233,DEU,GERMANY,DEU,,,,,,,,MIL,COMMANDO,,,,,,MIL,,,0,130,130,13,3,-4.4,4,1,4,-8.52017937219731,4,"Wupper, Nordrhein-Westfalen, Germany",GM,GM07,16552,51.0333,6.96667,-1891345,4,"Wupper, Nordrhein-Westfalen, Germany",GM,GM07,16552,51.0333,6.96667,-1891345,4,"Wupper, Nordrhein-Westfalen, Germany",GM,GM07,16552,51.0333,6.96667,-1891345,20260711153000,https://www.yahoo.com/news/world/articles/german-authorities-suspect-sabotage-railway-144833528.html
1313155931,20260711,202607,2026,2026.5233,DEU,GERMANY,DEU,,,,,,,,USA,COLUMBUS,USA,,,,,,,,1,036,036,03,1,4.0,3,1,3,6.17647058823529,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,20260711153000,https://cdispatch.com/lifestyles/germanys-great-bavarian-circus-opens-in-columbus/
1313155932,20260711,202607,2026,2026.5233,DEU,GERMANY,DEU,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,3,1,3,6.17647058823529,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,1,United States,US,US,,39.828175,-98.5795,US,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,20260711153000,https://cdispatch.com/lifestyles/germanys-great-bavarian-circus-opens-in-columbus/
1313155933,20260711,202607,2026,2026.5233,DEU,GERMANY,DEU,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,1,1,1,6.17647058823529,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,20260711153000,https://cdispatch.com/lifestyles/germanys-great-bavarian-circus-opens-in-columbus/
1313155934,20260711,202607,2026,2026.5233,DEU,BERLIN,DEU,,,,,,,,USA,NEW HAMPSHIRE,USA,,,,,,,,1,090,090,09,2,-2.0,7,1,7,-2.56410256410257,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260711153000,https://www.boston.com/news/local-news/2026/07/11/motorcyclist-missing-since-july-4-found-dead-in-nh/
1313155935,20260711,202607,2026,2026.5233,DMA,ROSEAU,DMA,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,2.92164674634794,1,Dominica,DO,DO,,15.5,-61.333333,DO,0,,,,,,,,1,Dominica,DO,DO,,15.5,-61.333333,DO,20260711153000,https://www.unitaid.eu/roseau-inmate-q8te.html
1313155936,20260711,202607,2026,2026.5233,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,1.47710487444608,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,0,,,,,,,,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260711153000,https://timesofindia.indiatimes.com/life-style/people/i-graduated-high-school-with-cs-and-ds-harvard-phds-powerful-speech-is-a-reminder-that-grades-dont-define-your-future/articleshow/132332543.cms
1313155937,20260711,202607,2026,2026.5233,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,0,013,013,01,1,0.4,1,1,1,-3.77358490566037,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260711153000,https://www.jpost.com/history/article-902074
1313155938,20260711,202607,2026,2026.5233,EDU,INTELLECTUAL,,,,,,EDU,,,,,,,,,,,,,0,043,043,04,1,2.8,5,1,5,-2.55348516218082,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,0,,,,,,,,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260711153000,https://organiser.org/2026/07/11/369392/world/india-pakistan-track-2-dialogue-a-propaganda-playbook-pushed-by-islamabad-fuelled-by-western-think-tanks/
1313155939,20260711,202607,2026,2026.5233,EDU,STUDENT,,,,,,EDU,,,,,,,,,,,,,0,051,051,05,1,3.4,3,1,3,-2.16329378925331,4,"Zaria, Kaduna, Nigeria",NI,NI23,22834,11.1132,7.72518,-2032065,0,,,,,,,,4,"Zaria, Kaduna, Nigeria",NI,NI23,22834,11.1132,7.72518,-2032065,20260711153000,https://www.premiumtimesng.com/opinion/894602-charging-the-anc-for-afrophobia-and-xenophobia-by-ahmed-aminu-ramatu-yusuf.html
1313155940,20260711,202607,2026,2026.5233,EDU,UNIVERSITY,,,,,,EDU,,,,,,,,,,,,,1,0831,083,08,2,5.0,5,1,5,-6.25,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260711153000,https://www.thenews.com.pk/latest/1408808-a-dead-whale-can-feed-marine-life-for-nearly-100-years-57-chars
1313155941,20260711,202607,2026,2026.5233,EDU,PUPIL,,,,,,EDU,,,,,,,,,,,,,1,084,084,08,2,7.0,5,1,5,-3.2719836400818,1,Nigeria,NI,NI,,10,8,NI,0,,,,,,,,1,Nigeria,NI,NI,,10,8,NI,20260711153000,https://www.vanguardngr.com/2026/07/huriwa-to-fg-reveal-full-details-of-oyo-pupils-release-compensate-victims/
1313155942,20260711,202607,2026,2026.5233,EDU,PUPIL,,,,,,EDU,,,,,,,,,,,,,1,114,114,11,3,-2.0,5,1,5,-3.2719836400818,1,Nigeria,NI,NI,,10,8,NI,0,,,,,,,,1,Nigeria,NI,NI,,10,8,NI,20260711153000,https://www.vanguardngr.com/2026/07/huriwa-to-fg-reveal-full-details-of-oyo-pupils-release-compensate-victims/
